feature,importance
KLRB1,0.0004066616902850847
UBE2D1,0.0004057660346053781
CD96,0.0004050693687535803
CCNB1,0.0003976739001964898
FPR1,0.000394206381780496
KRAS,0.00039371514147282157
SLC2A12,0.00039336315154675717
CD3D,0.0003908428524971171
CD28,0.00039011504273596024
RELA,0.00038908822628021126
ANAPC4,0.00038868004126025457
ITGAL,0.0003881659903334913
ACAT2,0.0003858359392250729
PRKCB,0.00038376005339903343
MAPK11,0.0003829741906311377
LDHA,0.0003801698184844703
CD70,0.0003790535658115865
CR2,0.0003776629063528289
HAVCR2,0.0003746605146545469
AKT3,0.00037369154602381237
SEL1L,0.000371341338123649
PPM1F,0.0003708846802793068
HDC,0.00036955538719317193
TOX4,0.00036888706378315273
IFNA4/7/10/17/21,0.00036865631032375983
DHRS3,0.0003665793069072462
IL7,0.0003660878649030075
TRGV4,0.0003654727255314518
PSMA6,0.00036424762887611204
OSM,0.00036071418791736205
IL1B,0.00036050854795997524
CDKN1C,0.0003596329688589102
RGS16,0.00035916229062480206
LEPR,0.0003588650358923319
KLRK1,0.00035741170393254796
CD14,0.0003565865093322191
CD38,0.00035535845905956766
JAK2,0.0003547096280689719
CSF1,0.0003499931541348109
GLUD1/2,0.0003493894176556721
FUT4,0.0003483112496500351
LILRA3,0.00034379870592358194
E2F5,0.00034222674116748757
AKT1,0.0003415758582423993
CRLF2,0.0003401176095973562
IFNA5,0.00033843627812611975
GZMB,0.00033698326947717626
NFE2L2,0.0003355559174255228
PECAM1,0.000333893815784226
TELO2,0.00033325743498112403
YWHAZ,0.0003262537394416544
TRAC,0.00032323953009573365
TBL1XR1,0.0003180128016450563
MS4A2,0.00031514086932667867
PRKCZ,0.0003149578300650448
PPP2R5C,0.0003135908807934984
STAT5B,0.00031254847712661806
DLD,0.00031143369058119353
NFATC2,0.00030973518778271283
TBK1,0.0003091637985148176
TCL1A,0.0003064723865254613
HLA-DPA1,0.0003046159286190693
CD8B,0.00030246271138597105
CD6,0.0003008697308528311
NFKBIE,0.0003000530046786256
ELOVL4,0.00029430241383125765
TLR1,0.00029352905072704355
MX1,0.00029215813163409673
SYK,0.0002910374213787906
TNF,0.0002905834607947423
IL13RA1,0.00027960933170264826
CHUK,0.00027731970490891145
PLCG1,0.0002758938205131666
CREB3L2,0.0002738521970573302
CHEK1,0.0002700095535542461
IL7R,0.00026597255978060995
TRAF2,0.00026338584488701044
CTSW,0.00026186868686868677
FAM30A,0.0002597436450188266
IL10RA,0.0002591356657055398
STAG2,0.0002575841832903167
HGF,0.0002568546343541479
ITPR1,0.00025081902617506407
VCAM1,0.00024782546639345464
LCK,0.00024529705910704446
IL18,0.00024460196142888507
INPPL1,0.0002407523611063336
LRRK2,0.00024000514002761727
FCER2,0.00023960642718382706
LILRB4,0.0002365246735834978
LYN,0.0002356330970868068
PPP2R1B,0.00023349617989785066
TLR10,0.00023251732227979783
IRAK3,0.00023110020367563493
FCGR2B,0.0002268159856726649
FZD7,0.00022198813582790427
IGHM,0.00022131296484426705
MS4A4A,0.00021933573220601752
ZAP70,0.00021415441176470608
FBXW4,0.00021228045662951135
GZMH,0.00021193836667794013
TRGV2,0.00021052631578947375
KLF2,0.00021022078509312176
PSMA1,0.00020439396455406377
PPP2R5B,0.00020060995346549333
PLSCR1,0.00019900964054319682
CEBPD,0.00019705609707060172
TRDV1,0.0001970155304655679
LCP2,0.00019660984588241513
PTPN7,0.00019073913691050864
CD244,0.00018971780734318983
CDH1,0.00018940647534380906
RBL2,0.00017277983010214422
GBP3,0.00016459011240475791
IRF8,0.0001620856700107264
HLA-DRA,0.00015600639231397719
TNFRSF10A,0.00015599144820142502
BCL2L1,0.00015589879940792713
IL10RB,0.00015396144103574502
CD22,0.0001525560996198372
PRKDC,0.00015224540867515263
TLR2,0.00014920424403183026
CREB5,0.00013492511629157588
MAPK13,0.00012433610421226508
CALM1,0.00010257530548451263
PDCD1,9.653861544617887e-05
JAK3,6.230854915065466e-05
RICTOR,5.844277673545975e-05
ACOT1/2,5.440979208584842e-05
SLAMF6,5.361445783132666e-05
MCM7,1.4358173468119525e-18
CD86,6.982686034322996e-19
