feature,importance
CRLF2,0.004524860653057449
BTK,0.0041905808317775906
NCR3,0.003934913445853262
IL1RL1,0.003842441047882806
CCNB3,0.003361490145507175
MAPK8,0.003350480803450909
SLC8A1,0.003058292381357735
CDKN1C,0.002294426666543697
HMGB1,0.002197236318078618
JAK2,0.0020078542117255315
TOX4,0.0015613695913571817
ENTPD1,0.0009845193611557118
PTPRS,0.0007300813371092754
DVL1,0.0006256995651648252
PTGR1,0.0006227311250809785
LCP2,0.0005977246178301201
FCGR3A/B,0.00032558183618799024
ITGA10,0.0003230865149811568
IFIT3,0.000288642358548313
TBK1,0.0002873111697147637
ORC4,0.0002717380974457789
TCF7,0.00025102366200008313
IL10RA,0.00014397831914246239
LRRK2,0.0001438514825630498
TRGC1,0.00012727275218690724
KLRC1,7.683191703822668e-05
MS4A4A,6.600704907096048e-05
